Source,Target,Type,Id,Label,Weight
ASV171,ASV451,Undirected,63163,,1.459824
ASV171,ASV48,Undirected,63164,,1.564186
ASV171,ASV5,Undirected,63165,,1.54372
ASV171,ASV53,Undirected,63166,,1.45963
ASV171,ASV56,Undirected,63167,,1.456242
ASV171,ASV564,Undirected,63168,,1.717405
ASV171,ASV57,Undirected,63169,,1.490421
ASV171,ASV59,Undirected,63170,,1.444392
ASV171,ASV6,Undirected,63171,,-1.473362
ASV171,ASV61,Undirected,63172,,1.512954
ASV171,ASV71,Undirected,63173,,1.54372
ASV171,ASV74,Undirected,63174,,1.630245
ASV171,ASV80,Undirected,63175,,1.541411
ASV171,ASV810,Undirected,63176,,1.540544
ASV171,ASV82,Undirected,63177,,1.432715
ASV171,ASV85,Undirected,63178,,-1.416884
ASV171,ASV856,Undirected,63179,,-1.513768
ASV171,ASV87,Undirected,63180,,1.533373
ASV171,ASV9,Undirected,63181,,1.618215
ASV171,ASV93,Undirected,63182,,1.518386
ASV1712,ASV1712,Undirected,63184,,1
ASV172,ASV1007,Undirected,63185,,0.700582
ASV172,ASV111,Undirected,63187,,0.603306
ASV172,ASV114,Undirected,63188,,0.662881
ASV172,ASV1141,Undirected,63189,,0.612205
ASV172,ASV117,Undirected,63191,,0.633215
ASV172,ASV122,Undirected,63192,,0.696794
ASV172,ASV1275,Undirected,63193,,0.705641
ASV172,ASV13,Undirected,63194,,0.647393
ASV172,ASV1381,Undirected,63195,,0.689709
ASV172,ASV1561,Undirected,63198,,0.629478
ASV172,ASV1615,Undirected,63199,,-0.614659
ASV172,ASV164,Undirected,63200,,-0.641529
ASV172,ASV172,Undirected,63202,,1
ASV172,ASV175,Undirected,63203,,1.734641
ASV172,ASV187,Undirected,63204,,1.518596
ASV172,ASV197,Undirected,63205,,1.423554
ASV172,ASV2552,Undirected,63206,,1.419253
ASV172,ASV2915,Undirected,63207,,1.712517
ASV172,ASV363,Undirected,63208,,1.705428
ASV172,ASV37,Undirected,63209,,1.720186
ASV172,ASV4,Undirected,63210,,1.830753
ASV172,ASV4277,Undirected,63211,,1.439507
ASV172,ASV445,Undirected,63212,,1.548322
ASV172,ASV48,Undirected,63213,,1.873
ASV172,ASV5,Undirected,63214,,1.566563
ASV172,ASV514,Undirected,63215,,1.497679
ASV172,ASV5245,Undirected,63216,,1.758265
ASV172,ASV54,Undirected,63217,,1.426213
ASV172,ASV56,Undirected,63218,,1.477273
ASV172,ASV564,Undirected,63219,,1.566853
ASV172,ASV5687,Undirected,63220,,1.727967
ASV172,ASV57,Undirected,63221,,1.466943
ASV172,ASV5744,Undirected,63222,,1.463568
ASV172,ASV61,Undirected,63223,,1.459433
ASV172,ASV677,Undirected,63224,,1.725346
ASV172,ASV781,Undirected,63225,,-1.427849
ASV172,ASV810,Undirected,63226,,1.519975
ASV172,ASV82,Undirected,63227,,1.490966
ASV172,ASV9,Undirected,63228,,1.562436
ASV173,ASV173,Undirected,63229,,1
ASV173,ASV1791,Undirected,63230,,1.495075
ASV1730,ASV111,Undirected,63234,,-0.616582
ASV1730,ASV1141,Undirected,63236,,-0.659019
ASV1730,ASV1149,Undirected,63237,,0.671029
ASV1730,ASV117,Undirected,63238,,-0.689154
ASV1730,ASV12,Undirected,63239,,-0.657662
ASV1730,ASV121,Undirected,63240,,-0.701454
ASV1730,ASV122,Undirected,63241,,-0.682295
ASV1730,ASV123,Undirected,63242,,-0.606684
ASV1730,ASV1243,Undirected,63243,,0.660427
ASV1730,ASV125,Undirected,63244,,0.660965
ASV1730,ASV1492,Undirected,63248,,0.604567
ASV1730,ASV150,Undirected,63249,,-0.648371
ASV1730,ASV159,Undirected,63250,,0.700935
ASV1730,ASV1615,Undirected,63251,,0.687592
ASV1730,ASV164,Undirected,63252,,0.659069
ASV1730,ASV169,Undirected,63253,,-0.655763
ASV1730,ASV171,Undirected,63254,,-0.620654
ASV1730,ASV1730,Undirected,63255,,1
ASV1730,ASV184,Undirected,63256,,-1.615984
ASV1730,ASV194,Undirected,63257,,-1.51971
ASV1730,ASV197,Undirected,63258,,-1.561661
ASV1730,ASV2017,Undirected,63259,,1.478586
ASV1730,ASV216,Undirected,63260,,-1.485393
ASV1730,ASV225,Undirected,63261,,1.429758
ASV1730,ASV229,Undirected,63262,,-1.563506
ASV1730,ASV233,Undirected,63263,,1.541344
ASV1730,ASV237,Undirected,63264,,-1.420999
ASV1730,ASV2383,Undirected,63265,,1.425467
ASV1730,ASV24,Undirected,63266,,-1.627983
ASV1730,ASV25,Undirected,63267,,-1.428578
ASV1730,ASV267,Undirected,63268,,-1.709681
ASV1730,ASV273,Undirected,63269,,-1.551065
ASV1730,ASV276,Undirected,63270,,-1.482598
ASV1730,ASV277,Undirected,63271,,1.478171
ASV1730,ASV31,Undirected,63272,,-1.597511
ASV1730,ASV32,Undirected,63273,,-1.739139
ASV1730,ASV34,Undirected,63274,,-1.524604
ASV1730,ASV37,Undirected,63275,,-1.518389
ASV1730,ASV374,Undirected,63276,,-1.516347
ASV1730,ASV404,Undirected,63277,,-1.432299
ASV1730,ASV41,Undirected,63278,,-1.425173
ASV1730,ASV437,Undirected,63279,,1.650514
ASV1730,ASV440,Undirected,63280,,1.43971
ASV1730,ASV447,Undirected,63281,,1.444986
ASV1730,ASV4518,Undirected,63282,,1.478402
ASV1730,ASV463,Undirected,63283,,-1.617021
ASV1730,ASV5,Undirected,63284,,-1.561084
ASV1730,ASV501,Undirected,63285,,1.627207
ASV1730,ASV516,Undirected,63286,,-1.557527
ASV1730,ASV5638,Undirected,63287,,1.472758
ASV1730,ASV57,Undirected,63288,,-1.620729
ASV1730,ASV5744,Undirected,63289,,-1.452568
ASV1730,ASV59,Undirected,63290,,-1.569366
ASV1730,ASV61,Undirected,63291,,-1.41939
ASV1730,ASV641,Undirected,63292,,-1.508293
ASV1730,ASV71,Undirected,63293,,-1.513465
ASV1730,ASV74,Undirected,63294,,-1.636273
ASV1730,ASV752,Undirected,63295,,1.492454
ASV1730,ASV79,Undirected,63296,,-1.641267
ASV1730,ASV80,Undirected,63297,,-1.440709
ASV1730,ASV82,Undirected,63298,,-1.563962
ASV1730,ASV87,Undirected,63299,,-1.567295
ASV1730,ASV9,Undirected,63300,,-1.59214
ASV1730,ASV90,Undirected,63301,,-1.568915
ASV1730,ASV955,Undirected,63302,,1.616994
ASV1733,ASV1733,Undirected,63303,,1
ASV1733,ASV353,Undirected,63304,,-1.487735
ASV1733,ASV664,Undirected,63305,,-1.427013
ASV1738,ASV108,Undirected,63307,,-0.678003
ASV1738,ASV1093,Undirected,63308,,0.693707
ASV1738,ASV110,Undirected,63309,,-0.641876
ASV1738,ASV1221,Undirected,63310,,0.657055
ASV1738,ASV125,Undirected,63311,,0.682568
ASV1738,ASV1254,Undirected,63312,,0.649764
ASV1738,ASV1273,Undirected,63313,,0.601607
ASV1738,ASV1277,Undirected,63314,,0.67946
ASV1738,ASV135,Undirected,63315,,-0.696817
ASV1738,ASV1437,Undirected,63317,,0.619082
ASV1738,ASV1446,Undirected,63318,,0.637372
ASV1738,ASV164,Undirected,63319,,0.610098
ASV1738,ASV165,Undirected,63320,,-0.664731
ASV1738,ASV167,Undirected,63321,,-0.616452
ASV1738,ASV1738,Undirected,63322,,1
ASV1738,ASV2066,Undirected,63323,,1.486673
ASV1738,ASV2736,Undirected,63324,,1.472302
ASV1738,ASV288,Undirected,63325,,1.427708
ASV1738,ASV310,Undirected,63326,,1.633116
ASV1738,ASV344,Undirected,63327,,-1.542352
ASV1738,ASV349,Undirected,63328,,1.508085
ASV1738,ASV398,Undirected,63329,,1.596644
ASV1738,ASV570,Undirected,63330,,1.559618
ASV1738,ASV657,Undirected,63331,,1.57604
ASV1738,ASV92,Undirected,63332,,1.412858
ASV1738,ASV95,Undirected,63333,,1.440231
ASV1738,ASV995,Undirected,63334,,1.546715
ASV174,ASV1036,Undirected,63335,,-0.638522
ASV174,ASV135,Undirected,63337,,0.601386
ASV174,ASV174,Undirected,63338,,1
ASV174,ASV2291,Undirected,63339,,-1.640323
ASV174,ASV550,Undirected,63340,,1.42797
ASV174,ASV640,Undirected,63341,,1.50167
ASV1740,ASV1015,Undirected,63342,,-0.600968
ASV1740,ASV113,Undirected,63344,,-0.661997
ASV1740,ASV120,Undirected,63346,,0.604701
ASV1740,ASV125,Undirected,63347,,0.600945
ASV1740,ASV1292,Undirected,63348,,0.65281
ASV1740,ASV139,Undirected,63349,,0.634436
ASV1740,ASV159,Undirected,63350,,0.680567
ASV1740,ASV1740,Undirected,63352,,1
ASV1740,ASV219,Undirected,63353,,1.497665
ASV1740,ASV2213,Undirected,63354,,1.444542
ASV1740,ASV235,Undirected,63355,,1.627692
ASV1740,ASV25,Undirected,63356,,-1.471202
ASV1740,ASV260,Undirected,63357,,1.504441
ASV1740,ASV261,Undirected,63358,,1.55257
ASV1740,ASV264,Undirected,63359,,1.457018
ASV1740,ASV2744,Undirected,63360,,1.423062
ASV1740,ASV283,Undirected,63361,,1.50183
ASV1740,ASV352,Undirected,63362,,1.488473
ASV1740,ASV369,Undirected,63363,,1.476331
ASV1740,ASV416,Undirected,63364,,1.420846
ASV1740,ASV435,Undirected,63365,,1.476625
ASV1740,ASV459,Undirected,63366,,1.444448
ASV1740,ASV5010,Undirected,63367,,1.446187
ASV1740,ASV531,Undirected,63368,,1.438554
ASV1740,ASV707,Undirected,63369,,1.526647
ASV1740,ASV783,Undirected,63370,,1.434556
ASV1740,ASV787,Undirected,63371,,1.480265
ASV1740,ASV813,Undirected,63372,,1.434832
ASV1740,ASV876,Undirected,63373,,1.437712
ASV1740,ASV921,Undirected,63374,,-1.438578
ASV1740,ASV938,Undirected,63375,,-1.415979
ASV1740,ASV95,Undirected,63376,,1.42384
ASV1740,ASV966,Undirected,63377,,1.545077
ASV1740,ASV995,Undirected,63378,,1.564626
ASV175,ASV1069,Undirected,63381,,-0.692637
ASV175,ASV108,Undirected,63383,,0.63613
ASV175,ASV113,Undirected,63385,,0.658398
ASV175,ASV114,Undirected,63386,,0.701446
ASV175,ASV121,Undirected,63389,,0.647853
ASV175,ASV1298,Undirected,63391,,-0.610931
ASV175,ASV1358,Undirected,63393,,-0.614084
ASV175,ASV14,Undirected,63394,,-0.611255
ASV175,ASV1428,Undirected,63395,,-0.6019
ASV175,ASV159,Undirected,63398,,-0.609531
ASV175,ASV164,Undirected,63400,,-0.62429
ASV175,ASV1730,Undirected,63403,,-0.683586
ASV175,ASV175,Undirected,63404,,1
ASV175,ASV187,Undirected,63405,,1.629974
ASV175,ASV194,Undirected,63406,,1.461978
ASV175,ASV197,Undirected,63407,,1.699225
ASV175,ASV220,Undirected,63408,,1.545889
ASV175,ASV229,Undirected,63409,,1.501552
ASV175,ASV2383,Undirected,63410,,-1.439698
ASV175,ASV24,Undirected,63411,,1.66615
ASV175,ASV244,Undirected,63412,,1.418522
ASV175,ASV25,Undirected,63413,,1.420754
ASV175,ASV263,Undirected,63414,,1.529473
ASV175,ASV267,Undirected,63415,,1.507022
ASV175,ASV273,Undirected,63416,,1.625647
ASV175,ASV31,Undirected,63417,,1.53337
ASV175,ASV32,Undirected,63418,,1.588023
ASV175,ASV363,Undirected,63419,,1.617374
ASV175,ASV37,Undirected,63420,,1.67562
ASV175,ASV4,Undirected,63421,,1.767682
ASV175,ASV404,Undirected,63422,,1.429634
ASV175,ASV41,Undirected,63423,,1.448347
ASV175,ASV445,Undirected,63424,,1.48604
ASV175,ASV4518,Undirected,63425,,-1.432003
ASV175,ASV48,Undirected,63426,,1.768595
ASV175,ASV5,Undirected,63427,,1.66856
ASV175,ASV514,Undirected,63428,,1.484981
ASV175,ASV53,Undirected,63429,,1.584711
ASV175,ASV54,Undirected,63430,,1.457925
ASV175,ASV56,Undirected,63431,,1.534884
ASV175,ASV564,Undirected,63432,,1.634018
ASV175,ASV5687,Undirected,63433,,1.800549
ASV175,ASV57,Undirected,63434,,1.684755
ASV175,ASV5744,Undirected,63435,,1.476733
ASV175,ASV59,Undirected,63436,,1.598348
ASV175,ASV6,Undirected,63437,,-1.48064
ASV175,ASV61,Undirected,63438,,1.580146
ASV175,ASV677,Undirected,63439,,1.420137
ASV175,ASV71,Undirected,63440,,1.709861
ASV175,ASV74,Undirected,63441,,1.605168
ASV175,ASV810,Undirected,63442,,1.526984
ASV175,ASV82,Undirected,63443,,1.650826
ASV175,ASV9,Undirected,63444,,1.65617
ASV175,ASV90,Undirected,63445,,1.628941
ASV175,ASV96,Undirected,63446,,1.436856
ASV176,ASV1607,Undirected,63448,,-0.628756
ASV176,ASV1704,Undirected,63449,,-0.631043
ASV176,ASV176,Undirected,63450,,1
ASV176,ASV474,Undirected,63451,,1.616123
ASV1763,ASV101,Undirected,63452,,-0.607809
ASV1763,ASV1026,Undirected,63453,,0.690995
ASV1763,ASV1446,Undirected,63456,,0.601538
ASV1763,ASV16,Undirected,63457,,-0.662516
ASV1763,ASV1740,Undirected,63458,,0.694156
ASV1763,ASV1763,Undirected,63459,,1
ASV1763,ASV328,Undirected,63460,,1.562144
ASV1763,ASV369,Undirected,63461,,1.558447
ASV1763,ASV540,Undirected,63462,,1.442831
ASV1763,ASV557,Undirected,63463,,-1.426188
ASV1763,ASV92,Undirected,63464,,1.486258
ASV1763,ASV938,Undirected,63465,,-1.486403
ASV1772,ASV1027,Undirected,63466,,0.660754
ASV1772,ASV1698,Undirected,63467,,-0.676192
ASV1772,ASV1772,Undirected,63468,,1
ASV1772,ASV2411,Undirected,63469,,1.539544
ASV1774,ASV1073,Undirected,63470,,0.687672
ASV1774,ASV1338,Undirected,63472,,0.619596
ASV1774,ASV1774,Undirected,63473,,1
ASV178,ASV107,Undirected,63474,,-0.607503
ASV178,ASV113,Undirected,63475,,-0.620915
ASV178,ASV121,Undirected,63476,,-0.655554
ASV178,ASV13,Undirected,63478,,-0.60864
ASV178,ASV1428,Undirected,63479,,0.654958
ASV178,ASV154,Undirected,63480,,0.613635
ASV178,ASV1738,Undirected,63481,,0.608833
ASV178,ASV178,Undirected,63482,,1
ASV178,ASV570,Undirected,63483,,1.439848
ASV178,ASV672,Undirected,63484,,1.680463
ASV178,ASV918,Undirected,63485,,-1.446014
ASV1780,ASV1712,Undirected,63486,,-0.613834
ASV1780,ASV1780,Undirected,63487,,1
ASV1781,ASV100,Undirected,63488,,-0.653445
ASV1781,ASV1038,Undirected,63489,,0.695805
ASV1781,ASV107,Undirected,63490,,-0.684872
ASV1781,ASV113,Undirected,63492,,-0.654553
ASV1781,ASV114,Undirected,63493,,-0.701982
ASV1781,ASV1161,Undirected,63494,,0.649791
ASV1781,ASV1165,Undirected,63495,,-0.615189
ASV1781,ASV117,Undirected,63496,,-0.65453
ASV1781,ASV1193,Undirected,63497,,0.6977
ASV1781,ASV121,Undirected,63498,,-0.682459
ASV1781,ASV123,Undirected,63500,,-0.702407
ASV1781,ASV1243,Undirected,63501,,0.667884
ASV1781,ASV1295,Undirected,63502,,0.609834
ASV1781,ASV142,Undirected,63504,,0.625981
ASV1781,ASV1428,Undirected,63505,,0.600318
ASV1781,ASV153,Undirected,63507,,-0.655253
ASV1781,ASV158,Undirected,63508,,0.648503
ASV1781,ASV160,Undirected,63509,,0.675535
ASV1781,ASV164,Undirected,63510,,0.681046
ASV1781,ASV171,Undirected,63513,,-0.60146
ASV1781,ASV1738,Undirected,63514,,0.607668
ASV1781,ASV175,Undirected,63515,,-0.600735
ASV1781,ASV1781,Undirected,63516,,1
ASV1781,ASV179,Undirected,63517,,1.59792
ASV1781,ASV195,Undirected,63518,,-1.619155
ASV1781,ASV216,Undirected,63519,,-1.466094
ASV1781,ASV231,Undirected,63520,,1.629305
ASV1781,ASV2383,Undirected,63521,,1.473679
ASV1781,ASV24,Undirected,63522,,-1.522095
ASV1781,ASV244,Undirected,63523,,-1.51015
ASV1781,ASV252,Undirected,63524,,-1.430366
ASV1781,ASV263,Undirected,63525,,-1.509369
ASV1781,ASV273,Undirected,63526,,-1.559265
ASV1781,ASV31,Undirected,63527,,-1.595434
ASV1781,ASV344,Undirected,63528,,-1.499237
ASV1781,ASV349,Undirected,63529,,1.416364
ASV1781,ASV36,Undirected,63530,,-1.503393
ASV1781,ASV37,Undirected,63531,,-1.45381
ASV1781,ASV451,Undirected,63532,,-1.488309
ASV1781,ASV529,Undirected,63533,,1.632563
ASV1781,ASV56,Undirected,63534,,-1.479497
ASV1781,ASV61,Undirected,63535,,-1.505211
ASV1781,ASV637,Undirected,63536,,-1.614182
ASV1781,ASV77,Undirected,63537,,-1.423524
ASV1781,ASV80,Undirected,63538,,-1.57323
ASV1781,ASV810,Undirected,63539,,-1.496351
ASV1781,ASV82,Undirected,63540,,-1.584653
ASV1781,ASV828,Undirected,63541,,1.537503
ASV1781,ASV87,Undirected,63542,,-1.536091
ASV1781,ASV9,Undirected,63543,,-1.583835
ASV1781,ASV95,Undirected,63544,,1.431704
ASV1781,ASV952,Undirected,63545,,1.494248
ASV179,ASV107,Undirected,63546,,-0.628439
ASV179,ASV108,Undirected,63547,,-0.685359
ASV179,ASV1093,Undirected,63548,,0.648778
ASV179,ASV1136,Undirected,63549,,-0.617639
ASV179,ASV114,Undirected,63550,,-0.637309
ASV179,ASV115,Undirected,63551,,-0.613072
ASV179,ASV117,Undirected,63552,,-0.668744
ASV179,ASV1193,Undirected,63553,,0.700424
ASV179,ASV123,Undirected,63556,,-0.643534
ASV179,ASV1295,Undirected,63558,,0.694682
ASV179,ASV1466,Undirected,63561,,0.60573
ASV179,ASV1492,Undirected,63562,,0.643822
ASV179,ASV154,Undirected,63563,,0.652672
ASV179,ASV158,Undirected,63564,,0.640418
ASV179,ASV164,Undirected,63565,,0.603942
ASV179,ASV165,Undirected,63566,,-0.682938
ASV179,ASV170,Undirected,63567,,-0.679128
ASV179,ASV179,Undirected,63569,,1
ASV179,ASV231,Undirected,63570,,1.490163
ASV179,ASV273,Undirected,63571,,-1.429464
ASV179,ASV335,Undirected,63572,,1.484378
ASV179,ASV35,Undirected,63573,,1.604153
ASV179,ASV452,Undirected,63574,,-1.60283
ASV179,ASV507,Undirected,63575,,-1.446431
ASV179,ASV529,Undirected,63576,,1.548416
ASV179,ASV5488,Undirected,63577,,1.456341
ASV179,ASV557,Undirected,63578,,-1.414283
ASV179,ASV61,Undirected,63579,,-1.519713
ASV179,ASV637,Undirected,63580,,-1.687826
ASV179,ASV77,Undirected,63581,,-1.499482
ASV179,ASV857,Undirected,63582,,-1.550931
ASV179,ASV920,Undirected,63583,,1.45304
ASV1791,ASV176,Undirected,63585,,0.661282
ASV1791,ASV1791,Undirected,63586,,1
ASV1793,ASV1093,Undirected,63587,,0.657262
ASV1793,ASV139,Undirected,63589,,0.66373
ASV1793,ASV179,Undirected,63590,,0.66858
ASV1793,ASV1793,Undirected,63591,,1
ASV1793,ASV191,Undirected,63592,,-1.436946
ASV1793,ASV2511,Undirected,63593,,1.435652
ASV1793,ASV458,Undirected,63594,,1.506553
ASV1793,ASV528,Undirected,63595,,1.433195
ASV1793,ASV549,Undirected,63596,,1.499493
ASV1793,ASV6,Undirected,63597,,1.414358
ASV1793,ASV775,Undirected,63598,,1.528132
ASV18,ASV1017,Undirected,63600,,-0.62217
ASV18,ASV102,Undirected,63601,,-0.61666
ASV18,ASV106,Undirected,63602,,-0.635033
ASV18,ASV1069,Undirected,63603,,0.683976
ASV18,ASV114,Undirected,63607,,-0.687661
ASV18,ASV1141,Undirected,63608,,-0.649687
ASV18,ASV115,Undirected,63609,,-0.679071
ASV18,ASV122,Undirected,63613,,-0.68641
ASV18,ASV123,Undirected,63614,,-0.649006
ASV18,ASV1298,Undirected,63616,,0.616565
ASV18,ASV135,Undirected,63618,,-0.673916
ASV18,ASV1428,Undirected,63620,,0.640653
ASV18,ASV1492,Undirected,63621,,0.603209
ASV18,ASV15,Undirected,63622,,-0.688017
ASV18,ASV154,Undirected,63623,,0.627066
ASV18,ASV158,Undirected,63624,,0.665978
ASV18,ASV165,Undirected,63625,,-0.609966
ASV18,ASV170,Undirected,63626,,-0.605279
ASV18,ASV175,Undirected,63627,,-0.623645
ASV18,ASV178,Undirected,63628,,0.649365
ASV18,ASV18,Undirected,63629,,1
ASV18,ASV182,Undirected,63630,,-1.430064
ASV18,ASV191,Undirected,63631,,-1.69948
ASV18,ASV217,Undirected,63632,,-1.430649
ASV18,ASV220,Undirected,63633,,-1.807269
ASV18,ASV226,Undirected,63634,,-1.723471
ASV18,ASV24,Undirected,63635,,-1.433885
ASV18,ASV2511,Undirected,63636,,1.470602
ASV18,ASV263,Undirected,63637,,-1.413955
ASV18,ASV273,Undirected,63638,,-1.488374
ASV18,ASV28,Undirected,63639,,1.728446
ASV18,ASV288,Undirected,63640,,1.413352
ASV18,ASV29,Undirected,63641,,1.884299
ASV18,ASV30,Undirected,63642,,1.426213
ASV18,ASV3327,Undirected,63643,,-1.633538
ASV18,ASV34,Undirected,63644,,-1.478575
ASV18,ASV3732,Undirected,63645,,1.420892
ASV18,ASV38,Undirected,63646,,-1.467492
ASV18,ASV39,Undirected,63647,,1.510331
ASV18,ASV51,Undirected,63648,,1.499239
ASV18,ASV539,Undirected,63649,,1.437955
ASV18,ASV5488,Undirected,63650,,1.518394
ASV18,ASV562,Undirected,63651,,-1.45908
ASV18,ASV570,Undirected,63652,,1.524109
ASV18,ASV59,Undirected,63653,,-1.55418
ASV18,ASV60,Undirected,63654,,-1.453059
ASV18,ASV61,Undirected,63655,,-1.52765
ASV18,ASV62,Undirected,63656,,-1.56756
ASV18,ASV641,Undirected,63657,,-1.484583
ASV18,ASV681,Undirected,63658,,-1.69447
ASV18,ASV71,Undirected,63659,,-1.446852
ASV18,ASV733,Undirected,63660,,-1.461363
ASV18,ASV74,Undirected,63661,,-1.539257
ASV18,ASV771,Undirected,63662,,-1.452788
ASV18,ASV810,Undirected,63663,,-1.432882
ASV18,ASV82,Undirected,63664,,-1.482705
ASV18,ASV90,Undirected,63665,,-1.508265
ASV180,ASV1069,Undirected,63666,,-0.64358
ASV180,ASV113,Undirected,63668,,0.641623
ASV180,ASV1186,Undirected,63669,,0.613477
ASV180,ASV12,Undirected,63670,,0.657956
ASV180,ASV122,Undirected,63671,,0.659673
ASV180,ASV1269,Undirected,63672,,-0.612943
ASV180,ASV13,Undirected,63674,,0.640247
ASV180,ASV1358,Undirected,63675,,-0.607164
ASV180,ASV1492,Undirected,63676,,-0.626922
ASV180,ASV150,Undirected,63677,,0.628758
ASV180,ASV164,Undirected,63678,,-0.615499
ASV180,ASV175,Undirected,63679,,0.675236
ASV180,ASV180,Undirected,63680,,1
ASV180,ASV231,Undirected,63681,,-1.515496
ASV180,ASV244,Undirected,63682,,1.503205
ASV180,ASV273,Undirected,63683,,1.494062
ASV180,ASV34,Undirected,63684,,1.426718
ASV180,ASV440,Undirected,63685,,-1.417229
ASV180,ASV4966,Undirected,63686,,-1.468531
ASV180,ASV507,Undirected,63687,,1.453597
ASV1804,ASV1804,Undirected,63688,,1
ASV181,ASV103,Undirected,63689,,-0.64712
ASV181,ASV108,Undirected,63690,,-0.641079
ASV181,ASV1251,Undirected,63691,,0.602084
ASV181,ASV1466,Undirected,63693,,0.627995
ASV181,ASV153,Undirected,63694,,-0.610767
ASV181,ASV1535,Undirected,63695,,-0.667085
ASV181,ASV181,Undirected,63697,,1
ASV181,ASV187,Undirected,63698,,-1.447956
ASV181,ASV2809,Undirected,63699,,1.446809
ASV181,ASV54,Undirected,63700,,-1.454738
ASV181,ASV786,Undirected,63701,,-1.425456
ASV181,ASV854,Undirected,63702,,-1.447041
ASV1812,ASV1123,Undirected,63703,,0.688333
ASV1812,ASV1812,Undirected,63704,,1
ASV182,ASV1013,Undirected,63705,,0.636413
ASV182,ASV106,Undirected,63706,,0.628756
ASV182,ASV1069,Undirected,63707,,-0.616989
ASV182,ASV113,Undirected,63708,,0.695024
ASV182,ASV1286,Undirected,63713,,-0.617279
ASV182,ASV13,Undirected,63714,,0.62468
ASV182,ASV135,Undirected,63715,,0.603431
ASV182,ASV14,Undirected,63717,,-0.609332
ASV182,ASV1499,Undirected,63719,,-0.643544
ASV182,ASV15,Undirected,63720,,0.614111
ASV182,ASV1546,Undirected,63721,,-0.630016
ASV182,ASV158,Undirected,63722,,-0.611202
ASV182,ASV160,Undirected,63723,,-0.628646
ASV182,ASV174,Undirected,63726,,0.63767
ASV182,ASV182,Undirected,63728,,1
ASV182,ASV22,Undirected,63729,,1.428104
ASV182,ASV244,Undirected,63730,,1.451717
ASV182,ASV51,Undirected,63731,,-1.622072
ASV183,ASV113,Undirected,63733,,-0.655592
ASV183,ASV12,Undirected,63734,,-0.602085
ASV183,ASV127,Undirected,63735,,-0.671902
ASV183,ASV1353,Undirected,63736,,0.616466
ASV183,ASV142,Undirected,63737,,0.641046
ASV183,ASV146,Undirected,63738,,-0.605855
ASV183,ASV149,Undirected,63739,,0.678968
ASV183,ASV159,Undirected,63740,,0.639253
ASV183,ASV1698,Undirected,63741,,0.620718
ASV183,ASV170,Undirected,63742,,-0.635279
ASV183,ASV182,Undirected,63743,,-0.627411
ASV183,ASV183,Undirected,63744,,1
ASV183,ASV233,Undirected,63745,,1.453598
ASV183,ASV382,Undirected,63746,,1.576643
ASV183,ASV589,Undirected,63747,,1.576491
ASV1830,ASV1215,Undirected,63748,,-0.692442
ASV1830,ASV1219,Undirected,63749,,-0.636628
ASV1830,ASV140,Undirected,63750,,-0.620214
ASV1830,ASV1830,Undirected,63751,,1
ASV1830,ASV3347,Undirected,63752,,-1.465835
ASV1830,ASV667,Undirected,63753,,1.524612
ASV1838,ASV1007,Undirected,63754,,-0.63697
ASV1838,ASV1026,Undirected,63756,,0.642659
ASV1838,ASV1165,Undirected,63757,,-0.680089
ASV1838,ASV120,Undirected,63759,,0.620681
ASV1838,ASV122,Undirected,63760,,-0.645014
ASV1838,ASV1295,Undirected,63762,,0.671957
ASV1838,ASV1358,Undirected,63764,,0.605838
ASV1838,ASV1492,Undirected,63765,,0.672853
ASV1838,ASV150,Undirected,63766,,-0.666533
ASV1838,ASV1561,Undirected,63767,,-0.617956
ASV1838,ASV164,Undirected,63769,,0.603861
ASV1838,ASV172,Undirected,63770,,-0.632797
ASV1838,ASV175,Undirected,63771,,-0.601906
ASV1838,ASV1838,Undirected,63772,,1
ASV1838,ASV261,Undirected,63773,,1.462735
ASV1838,ASV459,Undirected,63774,,1.51211
ASV1838,ASV5,Undirected,63775,,-1.438573
ASV1838,ASV514,Undirected,63776,,-1.430612
ASV1838,ASV531,Undirected,63777,,1.465349
ASV1838,ASV571,Undirected,63778,,-1.626482
ASV1838,ASV677,Undirected,63779,,-1.483718
ASV1838,ASV732,Undirected,63780,,-1.64121
ASV1838,ASV909,Undirected,63781,,1.482717
ASV1838,ASV96,Undirected,63782,,-1.459861
ASV184,ASV1017,Undirected,63783,,0.623782
ASV184,ASV107,Undirected,63786,,0.625713
ASV184,ASV108,Undirected,63787,,0.618257
ASV184,ASV1093,Undirected,63788,,-0.621555
ASV184,ASV113,Undirected,63789,,0.670638
ASV184,ASV114,Undirected,63790,,0.627331
ASV184,ASV117,Undirected,63792,,0.636411
ASV184,ASV12,Undirected,63793,,0.642264
ASV184,ASV1215,Undirected,63795,,-0.613914
ASV184,ASV122,Undirected,63796,,0.657995
ASV184,ASV1243,Undirected,63797,,-0.672559
ASV184,ASV125,Undirected,63798,,-0.637824
ASV184,ASV142,Undirected,63800,,-0.628173
ASV184,ASV149,Undirected,63801,,-0.636976
ASV184,ASV150,Undirected,63802,,0.632507
ASV184,ASV153,Undirected,63803,,0.616461
ASV184,ASV159,Undirected,63804,,-0.673586
ASV184,ASV164,Undirected,63805,,-0.661316
ASV184,ASV165,Undirected,63806,,0.668616
ASV184,ASV170,Undirected,63807,,0.633817
