Source,Target,Type,Id,Label,timeset,Weight
ASV336,ASV336,Undirected,10872,,,1
ASV336,ASV3485,Undirected,10873,,,1.675649
ASV336,ASV606,Undirected,10874,,,1.421165
ASV338,ASV2400,Undirected,10875,,,0.608571
ASV338,ASV338,Undirected,10876,,,1
ASV34,ASV1069,Undirected,10877,,,-0.679137
ASV34,ASV107,Undirected,10878,,,0.600622
ASV34,ASV1093,Undirected,10879,,,-0.6504
ASV34,ASV1149,Undirected,10881,,,-0.617209
ASV34,ASV117,Undirected,10882,,,0.63613
ASV34,ASV1186,Undirected,10883,,,0.665919
ASV34,ASV122,Undirected,10885,,,0.653517
ASV34,ASV123,Undirected,10886,,,0.706054
ASV34,ASV125,Undirected,10888,,,-0.703206
ASV34,ASV1286,Undirected,10889,,,-0.617663
ASV34,ASV135,Undirected,10891,,,0.697568
ASV34,ASV1358,Undirected,10892,,,-0.623459
ASV34,ASV139,Undirected,10893,,,-0.689406
ASV34,ASV14,Undirected,10894,,,-0.640165
ASV34,ASV142,Undirected,10895,,,-0.623256
ASV34,ASV149,Undirected,10896,,,-0.671835
ASV34,ASV153,Undirected,10897,,,0.63843
ASV34,ASV1615,Undirected,10899,,,-0.600809
ASV34,ASV171,Undirected,10901,,,0.617496
ASV34,ASV175,Undirected,10903,,,0.677686
ASV34,ASV179,Undirected,10904,,,-0.64249
ASV34,ASV1793,Undirected,10905,,,-0.702349
ASV34,ASV182,Undirected,10908,,,0.703478
ASV34,ASV194,Undirected,10911,,,0.647181
ASV34,ASV205,Undirected,10913,,,-0.640456
ASV34,ASV225,Undirected,10915,,,-0.635471
ASV34,ASV226,Undirected,10916,,,0.617101
ASV34,ASV229,Undirected,10917,,,0.646846
ASV34,ASV237,Undirected,10920,,,0.602389
ASV34,ASV242,Undirected,10922,,,-0.698036
ASV34,ASV25,Undirected,10924,,,0.674239
ASV34,ASV269,Undirected,10928,,,-0.665985
ASV34,ASV271,Undirected,10929,,,-0.677723
ASV34,ASV277,Undirected,10931,,,-0.618978
ASV34,ASV29,Undirected,10932,,,-0.65168
ASV34,ASV310,Undirected,10934,,,-0.604352
ASV34,ASV33,Undirected,10936,,,0.682877
ASV34,ASV334,Undirected,10938,,,-0.647363
ASV34,ASV34,Undirected,10939,,,1
ASV34,ASV501,Undirected,10940,,,-1.590891
ASV34,ASV507,Undirected,10941,,,1.491266
ASV34,ASV528,Undirected,10942,,,-1.422953
ASV34,ASV570,Undirected,10943,,,-1.510274
ASV34,ASV576,Undirected,10944,,,-1.529376
ASV34,ASV59,Undirected,10945,,,1.536397
ASV34,ASV6,Undirected,10946,,,-1.526071
ASV34,ASV61,Undirected,10947,,,1.543951
ASV34,ASV637,Undirected,10948,,,1.503125
ASV34,ASV641,Undirected,10949,,,1.616534
ASV34,ASV708,Undirected,10950,,,-1.454773
ASV34,ASV71,Undirected,10951,,,1.486835
ASV34,ASV74,Undirected,10952,,,1.439793
ASV34,ASV775,Undirected,10953,,,-1.578462
ASV34,ASV82,Undirected,10954,,,1.621901
ASV34,ASV857,Undirected,10955,,,1.412849
ASV34,ASV9,Undirected,10956,,,1.45999
ASV34,ASV90,Undirected,10957,,,1.472868
ASV34,ASV955,Undirected,10958,,,-1.483661
ASV340,ASV135,Undirected,10959,,,-0.607792
ASV340,ASV179,Undirected,10960,,,0.615385
ASV340,ASV1791,Undirected,10961,,,0.618429
ASV340,ASV340,Undirected,10962,,,1
ASV340,ASV557,Undirected,10963,,,-1.627937
ASV340,ASV870,Undirected,10964,,,-1.610267
ASV3406,ASV1166,Undirected,10965,,,0.634346
ASV3406,ASV1408,Undirected,10966,,,-0.600747
ASV3406,ASV1499,Undirected,10967,,,0.656841
ASV3406,ASV1780,Undirected,10968,,,-0.609616
ASV3406,ASV258,Undirected,10969,,,-0.606668
ASV3406,ASV307,Undirected,10970,,,-0.690468
ASV3406,ASV3406,Undirected,10971,,,1
ASV344,ASV1026,Undirected,10973,,,-0.701035
ASV344,ASV103,Undirected,10974,,,0.661141
ASV344,ASV107,Undirected,10976,,,0.668737
ASV344,ASV1120,Undirected,10979,,,-0.61899
ASV344,ASV113,Undirected,10980,,,0.689762
ASV344,ASV1136,Undirected,10981,,,0.613394
ASV344,ASV114,Undirected,10982,,,0.660465
ASV344,ASV117,Undirected,10984,,,0.667013
ASV344,ASV1186,Undirected,10985,,,0.660933
ASV344,ASV1198,Undirected,10986,,,-0.655894
ASV344,ASV12,Undirected,10987,,,0.615347
ASV344,ASV120,Undirected,10988,,,-0.629289
ASV344,ASV1298,Undirected,10991,,,-0.611788
ASV344,ASV13,Undirected,10992,,,0.662532
ASV344,ASV139,Undirected,10993,,,-0.62151
ASV344,ASV142,Undirected,10994,,,-0.640641
ASV344,ASV1437,Undirected,10996,,,-0.611277
ASV344,ASV1466,Undirected,10997,,,-0.612994
ASV344,ASV1492,Undirected,10998,,,-0.605904
ASV344,ASV150,Undirected,11000,,,0.639793
ASV344,ASV158,Undirected,11001,,,-0.686305
ASV344,ASV159,Undirected,11002,,,-0.645597
ASV344,ASV16,Undirected,11003,,,0.600104
ASV344,ASV171,Undirected,11006,,,0.635941
ASV344,ASV1740,Undirected,11008,,,-0.693199
ASV344,ASV187,Undirected,11010,,,0.663909
ASV344,ASV192,Undirected,11011,,,-0.648657
ASV344,ASV197,Undirected,11014,,,0.701655
ASV344,ASV2017,Undirected,11016,,,-0.669316
ASV344,ASV214,Undirected,11018,,,-0.664077
ASV344,ASV216,Undirected,11019,,,0.693461
ASV344,ASV2185,Undirected,11020,,,-0.693405
ASV344,ASV22,Undirected,11022,,,0.658909
ASV344,ASV220,Undirected,11023,,,0.629671
ASV344,ASV226,Undirected,11026,,,0.651635
ASV344,ASV228,Undirected,11027,,,-0.635282
ASV344,ASV235,Undirected,11030,,,-0.62668
ASV344,ASV237,Undirected,11031,,,0.677389
ASV344,ASV2383,Undirected,11032,,,-0.651152
ASV344,ASV24,Undirected,11033,,,0.69183
ASV344,ASV248,Undirected,11034,,,-0.704817
ASV344,ASV252,Undirected,11036,,,0.682359
ASV344,ASV264,Undirected,11040,,,-0.679276
ASV344,ASV273,Undirected,11042,,,0.654941
ASV344,ASV2744,Undirected,11043,,,-0.642621
ASV344,ASV283,Undirected,11045,,,-0.656288
ASV344,ASV288,Undirected,11046,,,-0.684102
ASV344,ASV295,Undirected,11047,,,-0.665805
ASV344,ASV335,Undirected,11052,,,-0.610916
ASV344,ASV344,Undirected,11053,,,1
ASV344,ASV35,Undirected,11054,,,-1.418088
ASV344,ASV352,Undirected,11055,,,-1.485194
ASV344,ASV36,Undirected,11056,,,1.770424
ASV344,ASV369,Undirected,11057,,,-1.449276
ASV344,ASV37,Undirected,11058,,,1.524548
ASV344,ASV3752,Undirected,11059,,,-1.626551
ASV344,ASV384,Undirected,11060,,,-1.432452
ASV344,ASV4134,Undirected,11061,,,-1.596945
ASV344,ASV436,Undirected,11062,,,-1.519174
ASV344,ASV451,Undirected,11063,,,1.420291
ASV344,ASV459,Undirected,11064,,,-1.47894
ASV344,ASV463,Undirected,11065,,,1.530815
ASV344,ASV5,Undirected,11066,,,1.55372
ASV344,ASV5010,Undirected,11067,,,-1.44625
ASV344,ASV529,Undirected,11068,,,-1.508492
ASV344,ASV56,Undirected,11069,,,1.633919
ASV344,ASV57,Undirected,11070,,,1.431231
ASV344,ASV655,Undirected,11071,,,-1.458717
ASV344,ASV71,Undirected,11072,,,1.413224
ASV344,ASV732,Undirected,11073,,,1.545527
ASV344,ASV766,Undirected,11074,,,-1.547493
ASV344,ASV781,Undirected,11075,,,-1.435622
ASV344,ASV79,Undirected,11076,,,1.51164
ASV344,ASV80,Undirected,11077,,,1.759173
ASV344,ASV810,Undirected,11078,,,1.570327
ASV344,ASV828,Undirected,11079,,,-1.693111
ASV344,ASV85,Undirected,11080,,,-1.482937
ASV344,ASV856,Undirected,11081,,,-1.536314
ASV344,ASV87,Undirected,11082,,,1.669422
ASV344,ASV9,Undirected,11083,,,1.588844
ASV344,ASV92,Undirected,11084,,,-1.67425
ASV344,ASV927,Undirected,11085,,,1.574649
ASV344,ASV938,Undirected,11086,,,1.561435
ASV344,ASV95,Undirected,11087,,,-1.683557
ASV344,ASV96,Undirected,11088,,,1.688246
ASV344,ASV995,Undirected,11089,,,-1.442276
ASV345,ASV211,Undirected,11090,,,0.601256
ASV345,ASV236,Undirected,11091,,,0.647031
ASV345,ASV345,Undirected,11092,,,1
ASV345,ASV936,Undirected,11093,,,1.585957
ASV346,ASV136,Undirected,11095,,,0.642381
ASV346,ASV272,Undirected,11098,,,0.671705
ASV346,ASV346,Undirected,11099,,,1
ASV3485,ASV1092,Undirected,11100,,,0.623782
ASV3485,ASV2486,Undirected,11103,,,0.638485
ASV3485,ASV280,Undirected,11104,,,0.607144
ASV3485,ASV309,Undirected,11105,,,0.617418
ASV3485,ASV311,Undirected,11106,,,-0.630514
ASV3485,ASV316,Undirected,11107,,,0.698964
ASV3485,ASV3485,Undirected,11109,,,1
ASV349,ASV1036,Undirected,11110,,,0.605578
ASV349,ASV113,Undirected,11114,,,-0.620854
ASV349,ASV1136,Undirected,11115,,,-0.705558
ASV349,ASV117,Undirected,11116,,,-0.604157
ASV349,ASV1221,Undirected,11118,,,0.657939
ASV349,ASV1254,Undirected,11120,,,0.666532
ASV349,ASV1295,Undirected,11121,,,0.684078
ASV349,ASV140,Undirected,11122,,,0.634339
ASV349,ASV142,Undirected,11123,,,0.62604
ASV349,ASV1513,Undirected,11124,,,0.606389
ASV349,ASV154,Undirected,11125,,,0.601144
ASV349,ASV158,Undirected,11126,,,0.667189
ASV349,ASV1740,Undirected,11130,,,0.649454
ASV349,ASV179,Undirected,11132,,,0.624545
ASV349,ASV2017,Undirected,11133,,,0.632617
ASV349,ASV2066,Undirected,11134,,,0.610444
ASV349,ASV225,Undirected,11137,,,0.656982
ASV349,ASV228,Undirected,11138,,,0.650236
ASV349,ASV231,Undirected,11139,,,0.658377
ASV349,ASV233,Undirected,11140,,,0.651223
ASV349,ASV235,Undirected,11141,,,0.644194
ASV349,ASV237,Undirected,11142,,,-0.623829
ASV349,ASV24,Undirected,11143,,,-0.639526
ASV349,ASV241,Undirected,11144,,,0.67971
ASV349,ASV242,Undirected,11145,,,0.663728
ASV349,ASV2583,Undirected,11147,,,-0.676027
ASV349,ASV264,Undirected,11150,,,0.677235
ASV349,ASV2744,Undirected,11152,,,0.656989
ASV349,ASV2762,Undirected,11153,,,0.621936
ASV349,ASV283,Undirected,11154,,,0.704688
ASV349,ASV291,Undirected,11156,,,0.622142
ASV349,ASV295,Undirected,11157,,,0.611315
ASV349,ASV334,Undirected,11161,,,0.67774
ASV349,ASV344,Undirected,11162,,,-0.647306
ASV349,ASV349,Undirected,11163,,,1
ASV349,ASV35,Undirected,11164,,,1.428729
ASV349,ASV352,Undirected,11165,,,1.473095
ASV349,ASV36,Undirected,11166,,,-1.415982
ASV349,ASV398,Undirected,11167,,,1.543098
ASV349,ASV435,Undirected,11168,,,1.441716
ASV349,ASV528,Undirected,11169,,,1.495834
ASV349,ASV554,Undirected,11170,,,1.439715
ASV349,ASV6,Undirected,11171,,,1.517111
ASV349,ASV657,Undirected,11172,,,1.51626
ASV349,ASV707,Undirected,11173,,,1.449715
ASV349,ASV82,Undirected,11174,,,-1.423545
ASV349,ASV876,Undirected,11175,,,1.48985
ASV349,ASV881,Undirected,11176,,,1.447344
ASV349,ASV92,Undirected,11177,,,1.586107
ASV349,ASV938,Undirected,11178,,,-1.461532
ASV349,ASV95,Undirected,11179,,,1.711627
ASV349,ASV983,Undirected,11180,,,1.491668
ASV349,ASV995,Undirected,11181,,,1.732785
ASV35,ASV100,Undirected,11182,,,-0.682771
ASV35,ASV1026,Undirected,11183,,,0.623343
ASV35,ASV1093,Undirected,11186,,,0.680011
ASV35,ASV111,Undirected,11187,,,-0.67907
ASV35,ASV113,Undirected,11188,,,-0.696641
ASV35,ASV1162,Undirected,11191,,,0.628998
ASV35,ASV1221,Undirected,11196,,,0.613076
ASV35,ASV123,Undirected,11197,,,-0.685242
ASV35,ASV1243,Undirected,11198,,,0.67428
ASV35,ASV1286,Undirected,11200,,,0.606137
ASV35,ASV13,Undirected,11202,,,-0.630165
ASV35,ASV140,Undirected,11206,,,0.616021
ASV35,ASV1492,Undirected,11207,,,0.67495
ASV35,ASV15,Undirected,11208,,,-0.622222
ASV35,ASV154,Undirected,11209,,,0.686305
ASV35,ASV159,Undirected,11212,,,0.690318
ASV35,ASV16,Undirected,11213,,,-0.687177
ASV35,ASV171,Undirected,11217,,,-0.633024
ASV35,ASV1738,Undirected,11218,,,0.697646
ASV35,ASV1781,Undirected,11219,,,0.681733
ASV35,ASV1793,Undirected,11221,,,0.652998
ASV35,ASV18,Undirected,11222,,,0.682499
ASV35,ASV182,Undirected,11223,,,-0.629864
ASV35,ASV191,Undirected,11224,,,-0.687323
ASV35,ASV206,Undirected,11225,,,-0.639528
ASV35,ASV2155,Undirected,11226,,,-0.605653
ASV35,ASV216,Undirected,11227,,,-0.703056
ASV35,ASV217,Undirected,11228,,,-0.62196
ASV35,ASV224,Undirected,11233,,,0.615504
ASV35,ASV229,Undirected,11236,,,-0.649949
ASV35,ASV233,Undirected,11238,,,0.621375
ASV35,ASV24,Undirected,11240,,,-0.619122
ASV35,ASV248,Undirected,11242,,,0.601968
ASV35,ASV25,Undirected,11243,,,-0.669076
ASV35,ASV2552,Undirected,11245,,,-0.605521
ASV35,ASV261,Undirected,11247,,,0.690797
ASV35,ASV263,Undirected,11248,,,-0.650983
ASV35,ASV269,Undirected,11250,,,0.61975
ASV35,ASV272,Undirected,11253,,,0.600828
ASV35,ASV273,Undirected,11254,,,-0.702172
ASV35,ASV2744,Undirected,11255,,,0.63586
ASV35,ASV277,Undirected,11256,,,0.638677
ASV35,ASV29,Undirected,11258,,,0.673902
ASV35,ASV295,Undirected,11259,,,0.685626
ASV35,ASV326,Undirected,11262,,,0.608392
ASV35,ASV34,Undirected,11267,,,-0.688533
ASV35,ASV35,Undirected,11270,,,1
ASV35,ASV36,Undirected,11271,,,-1.626874
ASV35,ASV363,Undirected,11272,,,-1.470528
ASV35,ASV3752,Undirected,11273,,,1.413523
ASV35,ASV3768,Undirected,11274,,,1.435929
ASV35,ASV398,Undirected,11275,,,1.626489
ASV35,ASV4134,Undirected,11276,,,1.443711
ASV35,ASV430,Undirected,11277,,,1.54047
ASV35,ASV456,Undirected,11278,,,1.543815
ASV35,ASV51,Undirected,11279,,,1.542544
ASV35,ASV514,Undirected,11280,,,-1.508816
ASV35,ASV528,Undirected,11281,,,1.72498
ASV35,ASV529,Undirected,11282,,,1.706782
ASV35,ASV56,Undirected,11283,,,-1.503876
ASV35,ASV570,Undirected,11284,,,1.52594
ASV35,ASV6,Undirected,11285,,,1.65617
ASV35,ASV61,Undirected,11286,,,-1.664944
ASV35,ASV637,Undirected,11287,,,-1.429473
ASV35,ASV681,Undirected,11288,,,-1.44353
ASV35,ASV708,Undirected,11289,,,1.641042
ASV35,ASV732,Undirected,11290,,,-1.474041
ASV35,ASV80,Undirected,11291,,,-1.58781
ASV35,ASV810,Undirected,11292,,,-1.498976
ASV35,ASV82,Undirected,11293,,,-1.471074
ASV35,ASV856,Undirected,11294,,,1.558331
ASV35,ASV881,Undirected,11295,,,1.498206
ASV35,ASV9,Undirected,11296,,,-1.470315
ASV35,ASV92,Undirected,11297,,,1.595866
ASV35,ASV920,Undirected,11298,,,1.48391
ASV35,ASV927,Undirected,11299,,,-1.652839
ASV35,ASV95,Undirected,11300,,,1.635142
ASV35,ASV96,Undirected,11301,,,-1.551763
ASV352,ASV1015,Undirected,11302,,,-0.645547
ASV352,ASV1026,Undirected,11303,,,0.614334
ASV352,ASV103,Undirected,11304,,,-0.637086
ASV352,ASV108,Undirected,11305,,,-0.649282
ASV352,ASV1093,Undirected,11306,,,0.68413
ASV352,ASV113,Undirected,11308,,,-0.690485
ASV352,ASV117,Undirected,11309,,,-0.631014
ASV352,ASV1221,Undirected,11311,,,0.687483
ASV352,ASV1273,Undirected,11313,,,0.675828
ASV352,ASV1277,Undirected,11314,,,0.635218
ASV352,ASV1381,Undirected,11315,,,-0.623621
ASV352,ASV1437,Undirected,11319,,,0.664613
ASV352,ASV149,Undirected,11320,,,0.702992
ASV352,ASV1492,Undirected,11321,,,0.603352
ASV352,ASV154,Undirected,11322,,,0.637852
ASV352,ASV158,Undirected,11323,,,0.691691
ASV352,ASV1615,Undirected,11325,,,0.614832
ASV352,ASV165,Undirected,11327,,,-0.659118
ASV352,ASV1738,Undirected,11328,,,0.668999
ASV352,ASV194,Undirected,11330,,,-0.645294
ASV352,ASV1985,Undirected,11331,,,0.645944
ASV352,ASV2,Undirected,11332,,,-0.683004
ASV352,ASV20,Undirected,11333,,,-0.664086
ASV352,ASV2017,Undirected,11334,,,0.624541
ASV352,ASV207,Undirected,11335,,,0.68573
ASV352,ASV214,Undirected,11336,,,0.664586
ASV352,ASV2155,Undirected,11337,,,-0.644621
ASV352,ASV223,Undirected,11340,,,0.704398
ASV352,ASV225,Undirected,11341,,,0.696577
ASV352,ASV235,Undirected,11345,,,0.645147
ASV352,ASV241,Undirected,11346,,,0.68606
ASV352,ASV243,Undirected,11348,,,0.634121
ASV352,ASV264,Undirected,11352,,,0.70445
ASV352,ASV2744,Undirected,11354,,,0.608231
ASV352,ASV277,Undirected,11355,,,0.692637
ASV352,ASV295,Undirected,11358,,,0.692928
ASV352,ASV31,Undirected,11359,,,-0.690678
ASV352,ASV32,Undirected,11361,,,-0.620534
ASV352,ASV326,Undirected,11362,,,0.685626
ASV352,ASV328,Undirected,11363,,,0.616198
ASV352,ASV35,Undirected,11368,,,0.646897
ASV352,ASV352,Undirected,11369,,,1
ASV352,ASV36,Undirected,11370,,,-1.592545
ASV352,ASV369,Undirected,11371,,,1.511772
ASV352,ASV384,Undirected,11372,,,1.42693
ASV352,ASV416,Undirected,11373,,,1.739074
ASV352,ASV423,Undirected,11374,,,1.487154
ASV352,ASV435,Undirected,11375,,,1.634691
ASV352,ASV437,Undirected,11376,,,1.422876
ASV352,ASV458,Undirected,11377,,,1.463235
ASV352,ASV459,Undirected,11378,,,1.533613
ASV352,ASV463,Undirected,11379,,,-1.466626
ASV352,ASV468,Undirected,11380,,,1.47198
ASV352,ASV488,Undirected,11381,,,1.512068
ASV352,ASV501,Undirected,11382,,,1.45381
ASV352,ASV514,Undirected,11383,,,-1.425307
ASV352,ASV531,Undirected,11384,,,1.572056
ASV352,ASV551,Undirected,11385,,,-1.501578
ASV352,ASV556,Undirected,11386,,,1.487732
ASV352,ASV5744,Undirected,11387,,,-1.536016
ASV352,ASV579,Undirected,11388,,,1.471532
ASV352,ASV6,Undirected,11389,,,1.490949
ASV352,ASV619,Undirected,11390,,,1.418679
ASV352,ASV653,Undirected,11391,,,1.419423
ASV352,ASV657,Undirected,11392,,,1.53814
ASV352,ASV675,Undirected,11393,,,1.424067
ASV352,ASV707,Undirected,11394,,,1.492154
ASV352,ASV721,Undirected,11395,,,1.665966
ASV352,ASV80,Undirected,11396,,,-1.505261
ASV352,ASV856,Undirected,11397,,,1.513869
ASV352,ASV876,Undirected,11398,,,1.714045
ASV352,ASV881,Undirected,11399,,,1.462551
ASV352,ASV92,Undirected,11400,,,1.637361
ASV352,ASV927,Undirected,11401,,,-1.445496
ASV352,ASV938,Undirected,11402,,,-1.541056
ASV352,ASV95,Undirected,11403,,,1.769726
ASV352,ASV96,Undirected,11404,,,-1.50838
ASV352,ASV983,Undirected,11405,,,1.593941
ASV352,ASV995,Undirected,11406,,,1.778712
ASV353,ASV1123,Undirected,11407,,,0.630965
ASV353,ASV353,Undirected,11409,,,1
ASV353,ASV356,Undirected,11410,,,1.42471
ASV356,ASV1005,Undirected,11411,,,-0.654418
ASV356,ASV1202,Undirected,11412,,,-0.663567
ASV356,ASV1277,Undirected,11413,,,-0.622841
ASV356,ASV163,Undirected,11414,,,0.70549
ASV356,ASV1733,Undirected,11415,,,-0.61386
ASV356,ASV1812,Undirected,11416,,,0.649977
ASV356,ASV19,Undirected,11417,,,-0.667712
ASV356,ASV2,Undirected,11418,,,0.615079
ASV356,ASV2066,Undirected,11419,,,-0.613092
ASV356,ASV356,Undirected,11421,,,1
ASV3570,ASV1217,Undirected,11426,,,-0.670743
ASV3570,ASV14,Undirected,11427,,,-0.607215
ASV3570,ASV1588,Undirected,11428,,,-0.621825
ASV3570,ASV221,Undirected,11429,,,0.641202
ASV3570,ASV232,Undirected,11430,,,0.605129
ASV3570,ASV2771,Undirected,11431,,,-0.694708
ASV3570,ASV28,Undirected,11432,,,-0.606459
ASV3570,ASV30,Undirected,11433,,,-0.70236
ASV3570,ASV3570,Undirected,11434,,,1
ASV3570,ASV413,Undirected,11435,,,1.568403
ASV3570,ASV634,Undirected,11436,,,-1.581171
ASV3576,ASV174,Undirected,11437,,,-0.624017
ASV3576,ASV2291,Undirected,11438,,,0.644206
ASV3576,ASV3576,Undirected,11439,,,1
ASV358,ASV10,Undirected,11440,,,-0.631801
ASV358,ASV106,Undirected,11441,,,0.663545
ASV358,ASV1293,Undirected,11442,,,0.614979
ASV358,ASV134,Undirected,11443,,,0.628113
ASV358,ASV14,Undirected,11444,,,-0.624551
ASV358,ASV28,Undirected,11445,,,-0.619174
ASV358,ASV3,Undirected,11446,,,-0.64423
ASV358,ASV30,Undirected,11447,,,-0.668052
ASV358,ASV358,Undirected,11448,,,1
ASV358,ASV75,Undirected,11449,,,1.472601
ASV358,ASV98,Undirected,11450,,,-1.495318
ASV359,ASV1277,Undirected,11451,,,0.602651
ASV359,ASV133,Undirected,11452,,,0.612552
ASV359,ASV157,Undirected,11453,,,0.701245
ASV359,ASV163,Undirected,11454,,,-0.639553
ASV359,ASV298,Undirected,11456,,,0.602073
ASV359,ASV308,Undirected,11457,,,0.653655
ASV359,ASV356,Undirected,11458,,,-0.659039
ASV359,ASV359,Undirected,11459,,,1
ASV36,ASV1007,Undirected,11461,,,0.694553
ASV36,ASV1017,Undirected,11462,,,0.659388
ASV36,ASV1069,Undirected,11465,,,-0.660786
ASV36,ASV1120,Undirected,11469,,,-0.654315
ASV36,ASV1136,Undirected,11471,,,0.683254
ASV36,ASV114,Undirected,11472,,,0.692507
ASV36,ASV1141,Undirected,11473,,,0.625345
ASV36,ASV1149,Undirected,11474,,,-0.603458
ASV36,ASV1165,Undirected,11475,,,0.694675
ASV36,ASV1193,Undirected,11477,,,-0.615319
ASV36,ASV1198,Undirected,11478,,,-0.653266
ASV36,ASV120,Undirected,11479,,,-0.620981
ASV36,ASV121,Undirected,11480,,,0.690675
ASV36,ASV1210,Undirected,11481,,,0.669012
ASV36,ASV123,Undirected,11483,,,0.678829
ASV36,ASV1243,Undirected,11484,,,-0.661655
ASV36,ASV1286,Undirected,11487,,,-0.616409
ASV36,ASV1292,Undirected,11488,,,-0.618702
ASV36,ASV135,Undirected,11492,,,0.672022
ASV36,ASV1358,Undirected,11493,,,-0.679541
ASV36,ASV1381,Undirected,11494,,,0.608304
ASV36,ASV140,Undirected,11496,,,-0.655119
ASV36,ASV142,Undirected,11497,,,-0.701138
ASV36,ASV1428,Undirected,11498,,,-0.643922
ASV36,ASV1468,Undirected,11499,,,-0.646754
ASV36,ASV149,Undirected,11500,,,-0.673733
ASV36,ASV1499,Undirected,11502,,,-0.631044
ASV36,ASV153,Undirected,11505,,,0.600517
ASV36,ASV154,Undirected,11506,,,-0.654085
ASV36,ASV169,Undirected,11512,,,0.616582
ASV36,ASV171,Undirected,11514,,,0.682031
ASV36,ASV172,Undirected,11515,,,0.616736
ASV36,ASV1730,Undirected,11516,,,-0.609328
ASV36,ASV1738,Undirected,11517,,,-0.63905
ASV36,ASV1740,Undirected,11518,,,-0.70256
ASV36,ASV175,Undirected,11519,,,0.648062
ASV36,ASV179,Undirected,11521,,,-0.650598
ASV36,ASV18,Undirected,11522,,,-0.605372
ASV36,ASV1838,Undirected,11523,,,-0.701947
ASV36,ASV187,Undirected,11524,,,0.702689
ASV36,ASV192,Undirected,11525,,,-0.615393
ASV36,ASV195,Undirected,11527,,,0.674781
ASV36,ASV197,Undirected,11528,,,0.683557
ASV36,ASV2017,Undirected,11530,,,-0.657821
ASV36,ASV207,Undirected,11532,,,-0.669979
ASV36,ASV214,Undirected,11533,,,-0.677555
ASV36,ASV2185,Undirected,11535,,,-0.618442
ASV36,ASV22,Undirected,11537,,,0.670023
ASV36,ASV220,Undirected,11538,,,0.662348
ASV36,ASV226,Undirected,11541,,,0.643859
ASV36,ASV2361,Undirected,11547,,,0.615824
ASV36,ASV2383,Undirected,11549,,,-0.661697
ASV36,ASV242,Undirected,11551,,,-0.650285
ASV36,ASV2511,Undirected,11555,,,-0.651372
ASV36,ASV258,Undirected,11556,,,0.660631
ASV36,ASV263,Undirected,11559,,,0.692188
ASV36,ASV2744,Undirected,11563,,,-0.657092
ASV36,ASV291,Undirected,11568,,,-0.626426
ASV36,ASV297,Undirected,11570,,,-0.640156
ASV36,ASV326,Undirected,11575,,,-0.649983
ASV36,ASV327,Undirected,11576,,,0.6091
ASV36,ASV328,Undirected,11577,,,-0.616063
ASV36,ASV33,Undirected,11578,,,0.698758
ASV36,ASV330,Undirected,11579,,,0.70424
ASV36,ASV332,Undirected,11580,,,-0.674431
ASV36,ASV3327,Undirected,11581,,,0.642485
ASV36,ASV334,Undirected,11582,,,-0.655975
ASV36,ASV335,Undirected,11583,,,-0.67741
ASV36,ASV36,Undirected,11588,,,1
ASV36,ASV363,Undirected,11589,,,1.632696
ASV36,ASV369,Undirected,11590,,,-1.603521
ASV36,ASV37,Undirected,11591,,,1.669251
ASV36,ASV3752,Undirected,11592,,,-1.648731
ASV36,ASV4,Undirected,11593,,,1.605373
ASV36,ASV404,Undirected,11594,,,1.582142
ASV36,ASV4134,Undirected,11595,,,-1.484146
ASV36,ASV416,Undirected,11596,,,-1.612638
ASV36,ASV430,Undirected,11597,,,-1.497675
ASV36,ASV435,Undirected,11598,,,-1.471405
ASV36,ASV437,Undirected,11599,,,-1.426373
ASV36,ASV445,Undirected,11600,,,1.571651
ASV36,ASV451,Undirected,11601,,,1.510353
ASV36,ASV456,Undirected,11602,,,-1.454364
ASV36,ASV459,Undirected,11603,,,-1.667586
ASV36,ASV463,Undirected,11604,,,1.616781
ASV36,ASV468,Undirected,11605,,,-1.563431
ASV36,ASV5,Undirected,11606,,,1.747935
ASV36,ASV501,Undirected,11607,,,-1.479796
ASV36,ASV51,Undirected,11608,,,-1.498713
ASV36,ASV514,Undirected,11609,,,1.673411
ASV36,ASV529,Undirected,11610,,,-1.702223
ASV36,ASV531,Undirected,11611,,,-1.527708
ASV36,ASV56,Undirected,11612,,,1.806618
ASV36,ASV57,Undirected,11613,,,1.522234
ASV36,ASV5744,Undirected,11614,,,1.52716
ASV36,ASV579,Undirected,11615,,,-1.461121
ASV36,ASV59,Undirected,11616,,,1.650827
ASV36,ASV6,Undirected,11617,,,-1.675621
ASV36,ASV600,Undirected,11618,,,-1.456844
ASV36,ASV61,Undirected,11619,,,1.762028
ASV36,ASV619,Undirected,11620,,,-1.48676
ASV36,ASV637,Undirected,11621,,,1.473803
ASV36,ASV653,Undirected,11622,,,-1.473997
ASV36,ASV655,Undirected,11623,,,-1.673784
ASV36,ASV660,Undirected,11624,,,-1.475525
ASV36,ASV681,Undirected,11625,,,1.471234
ASV36,ASV707,Undirected,11626,,,-1.491964
ASV36,ASV71,Undirected,11627,,,1.444216
ASV36,ASV732,Undirected,11628,,,1.878346
ASV36,ASV733,Undirected,11629,,,1.443133
ASV36,ASV74,Undirected,11630,,,1.596691
ASV36,ASV781,Undirected,11631,,,-1.557356
ASV36,ASV79,Undirected,11632,,,1.665805
